Sales_ID,Name,Year,Selling_Price,km_Driven,City_Code,State_Code,Postal_Code,Fuel,Seller_Type,Transmission,Owner,Mileage,Engine,Max_Power,Seats,City_Name,State_Name,Region_Code,Region
164,Maruti Ertiga VDI,2015,580000,15000,CT22,ST14,452003,Diesel,Individual,Manual,Second Owner,20,1248,88,7,Indore,Madhya Pradesh,R1,Central
165,Maruti Eeco CNG 5 Seater AC BSIV,2012,220000,270000,CT22,ST14,452003,CNG,Individual,Manual,First Owner,21,1196,61,5,Indore,Madhya Pradesh,R1,Central
166,Maruti Baleno Alpha 1.3,2018,740000,38817,CT22,ST14,452003,Diesel,Dealer,Manual,First Owner,27,1248,74,5,Indore,Madhya Pradesh,R1,Central
167,Tata Tiago 1.2 Revotron XM,2017,350000,60000,CT22,ST14,452003,Petrol,Individual,Manual,First Owner,23,1199,84,5,Indore,Madhya Pradesh,R1,Central
168,Maruti Eeco CNG 5 Seater AC BSIV,2017,400000,60000,CT22,ST14,452003,CNG,Individual,Manual,First Owner,21,1196,61,5,Indore,Madhya Pradesh,R1,Central
169,Maruti Vitara Brezza LDi Option,2017,650000,70000,CT22,ST14,452003,Diesel,Individual,Manual,First Owner,24,1248,88,5,Indore,Madhya Pradesh,R1,Central
170,Tata Indigo CS LS (TDI) BS-III,2014,300000,50700,CT22,ST14,452003,Diesel,Individual,Manual,First Owner,19,1405,69,5,Indore,Madhya Pradesh,R1,Central
171,Maruti Eeco CNG HTR 5-STR,2014,300000,90000,CT22,ST14,452003,CNG,Individual,Manual,First Owner,21,1196,63,5,Indore,Madhya Pradesh,R1,Central
172,Hyundai i10 Magna,2008,195000,110000,CT22,ST14,452003,Petrol,Individual,Manual,Second Owner,20,1197,78,5,Indore,Madhya Pradesh,R1,Central
173,Hyundai Santro Xing GL,2008,175000,40000,CT22,ST14,452003,Petrol,Individual,Manual,First Owner,0,1086,62,5,Indore,Madhya Pradesh,R1,Central
174,Hyundai EON Magna Plus,2014,250000,25000,CT22,ST14,452003,Petrol,Individual,Manual,First Owner,21,814,55,5,Indore,Madhya Pradesh,R1,Central
175,Maruti Alto 800 Base,2015,210000,50000,CT22,ST14,452003,Petrol,Individual,Manual,Second Owner,22,796,47,5,Indore,Madhya Pradesh,R1,Central
176,Honda WR-V i-DTEC S,2017,675000,127991,CT22,ST14,452003,Diesel,Dealer,Manual,First Owner,25,1498,98,5,Indore,Madhya Pradesh,R1,Central
177,Hyundai i20 Active 1.4 SX,2016,720000,80000,CT22,ST14,452003,Diesel,Individual,Manual,First Owner,21,1396,88,5,Indore,Madhya Pradesh,R1,Central
178,Hyundai Verna Transform VGT CRDi,2010,220000,80000,CT22,ST14,452003,Diesel,Individual,Manual,Second Owner,16,1493,110,5,Indore,Madhya Pradesh,R1,Central
179,Maruti Swift Dzire VDI,2014,530000,80000,CT22,ST14,452003,Diesel,Individual,Manual,Second Owner,23,1248,74,5,Indore,Madhya Pradesh,R1,Central
180,Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,2010,950000,426000,CT22,ST14,452003,Diesel,Individual,Manual,First Owner,12,2494,102,7,Indore,Madhya Pradesh,R1,Central
181,Hyundai Verna CRDi SX,2010,190000,90000,CT22,ST14,452003,Diesel,Individual,Manual,Second Owner,16,1493,110,5,Indore,Madhya Pradesh,R1,Central
182,Mahindra Marazzo M2 BSIV,2019,1075000,8600,CT22,ST14,452003,Diesel,Dealer,Manual,First Owner,17,1497,121,7,Indore,Madhya Pradesh,R1,Central
183,Nissan Micra XV CVT,2013,310000,91400,CT22,ST14,452003,Petrol,Individual,Automatic,Second Owner,19,1198,76,5,Indore,Madhya Pradesh,R1,Central
184,Audi A4 2.0 TDI 177 Bhp Premium Plus,2013,1200000,110000,CT22,ST14,452003,Diesel,Individual,Automatic,First Owner,17,1968,174,5,Indore,Madhya Pradesh,R1,Central
185,Mahindra XUV500 W6 2WD,2014,725000,141000,CT22,ST14,452003,Diesel,Individual,Manual,Second Owner,15,2179,140,7,Indore,Madhya Pradesh,R1,Central
186,Tata Indica V2 eLS,2017,290000,40000,CT22,ST14,452003,Diesel,Individual,Manual,First Owner,25,1396,69,5,Indore,Madhya Pradesh,R1,Central
187,Volkswagen Polo 1.5 TDI Highline,2015,550000,90000,CT22,ST14,452003,Diesel,Individual,Manual,First Owner,20,1498,88,5,Indore,Madhya Pradesh,R1,Central
188,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2711000,9000,CT22,ST14,452003,Diesel,Dealer,Automatic,First Owner,13,1999,177,5,Indore,Madhya Pradesh,R1,Central
189,Maruti Swift AMT ZXI,2018,600000,69779,CT22,ST14,452003,Petrol,Dealer,Automatic,First Owner,22,1197,81,5,Indore,Madhya Pradesh,R1,Central
190,BMW X4 M Sport X xDrive20d,2019,5500000,8500,CT22,ST14,452003,Diesel,Dealer,Automatic,First Owner,16,1995,190,5,Indore,Madhya Pradesh,R1,Central
191,Tata Indigo CS eLX BS IV,2017,385000,155000,CT22,ST14,452003,Diesel,Individual,Manual,First Owner,25,1396,69,5,Indore,Madhya Pradesh,R1,Central
192,BMW 7 Series 730Ld,2010,2000000,90000,CT22,ST14,452003,Diesel,Individual,Automatic,Second Owner,14,2993,258,5,Indore,Madhya Pradesh,R1,Central
193,Mahindra Scorpio 2.6 CRDe,2006,310000,90000,CT22,ST14,452003,Diesel,Individual,Manual,Third Owner,10,2179,120,8,Indore,Madhya Pradesh,R1,Central
194,Ford EcoSport 1.5 TDCi Trend Plus BSIV,2015,551000,110000,CT22,ST14,452003,Diesel,Individual,Manual,First Owner,22,1498,98,5,Indore,Madhya Pradesh,R1,Central
195,Toyota Innova 2.5 G (Diesel) 8 Seater,2015,850000,100000,CT22,ST14,452003,Diesel,Individual,Manual,First Owner,12,2494,100,8,Indore,Madhya Pradesh,R1,Central
196,Maruti Ritz LXI,2010,180000,53000,CT22,ST14,452003,Petrol,Individual,Manual,Second Owner,21,1197,85,5,Indore,Madhya Pradesh,R1,Central
197,Maruti Alto K10 VXI,2017,335000,25000,CT22,ST14,452003,Petrol,Individual,Manual,First Owner,23,998,67,5,Indore,Madhya Pradesh,R1,Central
198,Maruti Alto 800 VXI,2015,270000,40000,CT22,ST14,452003,Petrol,Individual,Manual,First Owner,22,796,47,5,Indore,Madhya Pradesh,R1,Central
199,Hyundai Verna 1.6 CRDI,2012,409999,100000,CT22,ST14,452003,Diesel,Individual,Manual,Second Owner,22,1582,126,5,Indore,Madhya Pradesh,R1,Central
200,Honda Jazz Basic,2011,339000,42535,CT22,ST14,452003,Petrol,Dealer,Manual,First Owner,16,1198,88,5,Indore,Madhya Pradesh,R1,Central
202,Mercedes-Benz GLA Class 200 CDI SPORT,2017,2100000,48000,CT22,ST14,452003,Diesel,Individual,Automatic,Second Owner,17,2143,136,5,Indore,Madhya Pradesh,R1,Central
203,Honda Brio S MT,2012,265000,60000,CT22,ST14,452003,Petrol,Individual,Manual,First Owner,19,1198,86,5,Indore,Madhya Pradesh,R1,Central
204,Maruti Swift VXI BSIV,2018,610000,52000,CT22,ST14,452003,Petrol,Dealer,Manual,First Owner,22,1197,81,5,Indore,Madhya Pradesh,R1,Central
205,Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,56290,CT22,ST14,452003,Diesel,Dealer,Manual,First Owner,24,1186,73,5,Indore,Madhya Pradesh,R1,Central
206,Toyota Land Cruiser Prado VX L,2014,3500000,60000,CT22,ST14,452003,Diesel,Individual,Automatic,First Owner,11,2982,170,7,Indore,Madhya Pradesh,R1,Central
208,Maruti Swift VXI Optional,2015,440000,30000,CT22,ST14,452003,Petrol,Individual,Manual,First Owner,20,1197,81,5,Indore,Madhya Pradesh,R1,Central
209,Maruti Swift Dzire VDI,2017,650000,70000,CT22,ST14,452003,Diesel,Individual,Manual,First Owner,26,1248,74,5,Indore,Madhya Pradesh,R1,Central
210,Mahindra XUV500 W10 2WD,2018,1500000,30000,CT22,ST14,452003,Diesel,Individual,Manual,First Owner,16,2179,140,7,Indore,Madhya Pradesh,R1,Central
211,Hyundai Grand i10 CRDi Sportz,2015,370000,60000,CT22,ST14,452003,Diesel,Individual,Manual,First Owner,24,1120,70,5,Indore,Madhya Pradesh,R1,Central
212,Ford Fiesta 1.4 ZXi TDCi LE,2008,200000,163000,CT22,ST14,452003,Diesel,Individual,Manual,First Owner,17,1399,68,5,Indore,Madhya Pradesh,R1,Central
213,Nissan Micra Diesel XV,2011,210000,110000,CT22,ST14,452003,Diesel,Individual,Manual,Third Owner,23,1461,63,5,Indore,Madhya Pradesh,R1,Central
214,Maruti Alto 800 Base,2015,170000,20000,CT22,ST14,452003,Petrol,Individual,Manual,Third Owner,22,796,47,5,Indore,Madhya Pradesh,R1,Central
215,Hyundai EON Era Plus,2016,280000,60000,CT22,ST14,452003,Petrol,Individual,Manual,First Owner,21,814,55,5,Indore,Madhya Pradesh,R1,Central
216,Chevrolet Enjoy 1.3 TCDi LS 8,2016,490000,80000,CT22,ST14,452003,Diesel,Individual,Manual,First Owner,18,1248,73,8,Indore,Madhya Pradesh,R1,Central
217,Mahindra Scorpio VLX 2WD BSIII,2012,459999,70000,CT22,ST14,452003,Diesel,Individual,Manual,First Owner,12,2179,120,8,Indore,Madhya Pradesh,R1,Central
218,Maruti Alto LXI,2003,65000,114000,CT22,ST14,452003,Petrol,Individual,Manual,First Owner,19,796,46,5,Indore,Madhya Pradesh,R1,Central
219,Hyundai Grand i10 1.2 Kappa Magna AT,2017,525000,40000,CT22,ST14,452003,Petrol,Individual,Automatic,First Owner,18,1197,81,5,Indore,Madhya Pradesh,R1,Central
220,Mahindra XUV500 W8 4WD,2012,650000,80000,CT22,ST14,452003,Diesel,Individual,Manual,Third Owner,15,2179,140,7,Indore,Madhya Pradesh,R1,Central
221,Maruti Swift Dzire VDI,2013,360000,70000,CT22,ST14,452003,Diesel,Individual,Manual,Third Owner,23,1248,74,5,Indore,Madhya Pradesh,R1,Central
222,Volkswagen Vento Diesel Comfortline,2011,300000,80000,CT22,ST14,452003,Diesel,Individual,Manual,Second Owner,20,1598,103,5,Indore,Madhya Pradesh,R1,Central
223,Hyundai i20 1.4 CRDi Asta,2011,270000,125000,CT22,ST14,452003,Diesel,Individual,Manual,First Owner,23,1396,90,5,Indore,Madhya Pradesh,R1,Central
224,Mahindra Scorpio LX,2012,430000,148000,CT22,ST14,452003,Diesel,Individual,Manual,Second Owner,12,2179,120,9,Indore,Madhya Pradesh,R1,Central
225,Maruti Alto LX,2004,90000,60000,CT22,ST14,452003,Petrol,Individual,Manual,First Owner,19,796,46,5,Indore,Madhya Pradesh,R1,Central
226,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,79328,CT22,ST14,452003,Diesel,Trustmark Dealer,Manual,Second Owner,12,2494,100,7,Indore,Madhya Pradesh,R1,Central
227,Maruti Swift Dzire LDI,2019,558000,70000,CT22,ST14,452003,Diesel,Individual,Manual,First Owner,28,1248,74,5,Indore,Madhya Pradesh,R1,Central
228,Tata Zest Revotron 1.2 XT,2017,415000,15000,CT22,ST14,452003,Petrol,Individual,Manual,First Owner,17,1193,88,5,Indore,Madhya Pradesh,R1,Central
230,Maruti Swift Dzire ZDI,2014,420000,90000,CT22,ST14,452003,Diesel,Individual,Manual,First Owner,23,1248,74,5,Indore,Madhya Pradesh,R1,Central
231,Maruti Alto K10 LXI,2014,229999,60000,CT22,ST14,452003,Petrol,Individual,Manual,Second Owner,20,998,67,5,Indore,Madhya Pradesh,R1,Central
232,Hyundai i20 Asta 1.4 CRDi (Diesel),2010,320000,135000,CT22,ST14,452003,Diesel,Individual,Manual,Second Owner,23,1396,90,5,Indore,Madhya Pradesh,R1,Central
233,BMW 3 Series 320d Highline,2012,1100000,80000,CT22,ST14,452003,Diesel,Individual,Automatic,Second Owner,16,1995,181,5,Indore,Madhya Pradesh,R1,Central
234,Mahindra TUV 300 T8,2015,500000,120000,CT22,ST14,452003,Diesel,Individual,Manual,First Owner,18,1493,100,7,Indore,Madhya Pradesh,R1,Central
235,Hyundai Xcent 1.2 VTVT S,2017,500000,25000,CT22,ST14,452003,Petrol,Individual,Manual,First Owner,20,1197,81,5,Indore,Madhya Pradesh,R1,Central
236,Renault KWID 1.0,2016,220000,20000,CT22,ST14,452003,Petrol,Individual,Manual,First Owner,23,999,67,5,Indore,Madhya Pradesh,R1,Central
237,Maruti Swift Dzire VDi,2009,229999,164000,CT22,ST14,452003,Diesel,Individual,Manual,Second Owner,19,1248,73,5,Indore,Madhya Pradesh,R1,Central
238,Tata Indigo CS LX (TDI) BS III,2010,200000,175000,CT22,ST14,452003,Diesel,Individual,Manual,First Owner,19,1396,69,5,Indore,Madhya Pradesh,R1,Central
239,Renault KWID RXT,2016,290000,10000,CT22,ST14,452003,Petrol,Individual,Manual,First Owner,25,799,53,5,Indore,Madhya Pradesh,R1,Central
240,Hyundai i20 Magna 1.2,2016,470000,70000,CT22,ST14,452003,Petrol,Individual,Manual,First Owner,18,1197,81,5,Indore,Madhya Pradesh,R1,Central
241,Mahindra Scorpio 2009-2014 SLE 7S BSIV,2014,675000,120000,CT22,ST14,452003,Diesel,Individual,Manual,First Owner,12,2179,120,7,Indore,Madhya Pradesh,R1,Central
242,Mahindra XUV500 W10 2WD,2016,1350000,25000,CT22,ST14,452003,Diesel,Individual,Manual,First Owner,16,2179,140,7,Indore,Madhya Pradesh,R1,Central
243,Skoda Fabia 1.2L Diesel Elegance,2011,340000,145000,CT22,ST14,452003,Diesel,Individual,Manual,First Owner,20,1199,75,5,Indore,Madhya Pradesh,R1,Central
244,Tata Indica V2 DLS BSIII,2013,170000,120000,CT22,ST14,452003,Diesel,Individual,Manual,Second Owner,17,1405,48,5,Indore,Madhya Pradesh,R1,Central
245,Chevrolet Cruze LTZ AT,2015,450000,155000,CT22,ST14,452003,Diesel,Individual,Automatic,First Owner,14,1998,163,5,Indore,Madhya Pradesh,R1,Central
246,Hyundai Verna CRDi SX ABS,2009,375000,100000,CT22,ST14,452003,Diesel,Individual,Manual,First Owner,18,1493,110,5,Indore,Madhya Pradesh,R1,Central
247,Maruti Alto 800 VXI,2018,285000,22000,CT22,ST14,452003,Petrol,Individual,Manual,First Owner,24,796,47,5,Indore,Madhya Pradesh,R1,Central
248,Toyota Innova 2.5 V Diesel 8-seater,2007,350000,376412,CT22,ST14,452003,Diesel,Individual,Manual,Second Owner,12,2494,102,8,Indore,Madhya Pradesh,R1,Central
249,Ford Figo 1.5D Trend MT,2015,530000,79000,CT22,ST14,452003,Diesel,Individual,Manual,Second Owner,25,1498,99,5,Indore,Madhya Pradesh,R1,Central
250,Chevrolet Beat Diesel,2011,165000,70000,CT22,ST14,452003,Diesel,Individual,Manual,Second Owner,25,936,57,5,Indore,Madhya Pradesh,R1,Central
251,Toyota Innova Crysta 2.8 GX AT 8S BSIV,2018,1800000,20000,CT22,ST14,452003,Diesel,Dealer,Automatic,First Owner,11,2755,171,8,Indore,Madhya Pradesh,R1,Central
252,Chevrolet Beat LT,2012,145000,120000,CT22,ST14,452003,Petrol,Individual,Manual,First Owner,18,1199,79,5,Indore,Madhya Pradesh,R1,Central
254,Volkswagen Polo Petrol Comfortline 1.2L,2011,450000,110000,CT22,ST14,452003,Petrol,Individual,Manual,First Owner,16,1198,73,5,Indore,Madhya Pradesh,R1,Central
255,Mahindra XUV500 W4,2013,750000,70000,CT22,ST14,452003,Diesel,Individual,Manual,Second Owner,15,2179,140,7,Indore,Madhya Pradesh,R1,Central
256,Maruti Swift Dzire AMT ZDI Plus,2018,730000,60000,CT22,ST14,452003,Diesel,Individual,Automatic,First Owner,28,1248,74,5,Indore,Madhya Pradesh,R1,Central
257,Maruti Baleno Delta 1.3,2017,670000,36000,CT22,ST14,452003,Diesel,Individual,Manual,First Owner,27,1248,74,5,Indore,Madhya Pradesh,R1,Central
258,Maruti Ciaz ZXi Plus,2015,610000,33000,CT22,ST14,452003,Petrol,Individual,Manual,First Owner,20,1373,91,5,Indore,Madhya Pradesh,R1,Central
259,Tata Tigor 1.2 Revotron XT,2018,400000,22000,CT22,ST14,452003,Petrol,Individual,Manual,First Owner,20,1199,84,5,Indore,Madhya Pradesh,R1,Central
260,Tata Aria Pure LX 4x2,2014,525000,78000,CT22,ST14,452003,Diesel,Dealer,Manual,Second Owner,15,2179,147,7,Indore,Madhya Pradesh,R1,Central
261,BMW 3 Series 320d Corporate Edition,2012,900000,155000,CT22,ST14,452003,Diesel,Individual,Automatic,Second Owner,16,1995,181,4,Indore,Madhya Pradesh,R1,Central
262,Maruti Swift AMT VVT VXI,2019,650000,5621,CT22,ST14,452003,Petrol,Trustmark Dealer,Automatic,First Owner,22,1197,81,5,Indore,Madhya Pradesh,R1,Central
263,Maruti Baleno Zeta 1.3,2018,760000,50000,CT22,ST14,452003,Diesel,Individual,Manual,First Owner,27,1248,74,5,Indore,Madhya Pradesh,R1,Central
264,Hyundai Santro Xing XK eRLX EuroIII,2007,120000,120000,CT22,ST14,452003,Petrol,Individual,Manual,Second Owner,17,1086,63,5,Indore,Madhya Pradesh,R1,Central
265,Chevrolet Cruze LT,2011,300000,40000,CT22,ST14,452003,Diesel,Individual,Manual,First Owner,18,1991,147,5,Indore,Madhya Pradesh,R1,Central
266,Maruti Wagon R VXI Plus,2018,390000,25000,CT22,ST14,452010,Petrol,Individual,Manual,Second Owner,20,998,67,5,Indore,Madhya Pradesh,R1,Central
267,Hyundai i20 Magna,2013,320000,110000,CT22,ST14,452010,Petrol,Individual,Manual,First Owner,18,1197,82,5,Indore,Madhya Pradesh,R1,Central
268,Hyundai i20 Sportz Diesel,2010,225000,127000,CT21,ST27,248001,Diesel,Individual,Manual,First Owner,23,1396,90,5,Dehradun,Uttarakhand,R1,Central
269,Renault Duster 110PS Diesel RxL,2014,500000,68000,CT21,ST27,248001,Diesel,Individual,Manual,Second Owner,19,1461,108,5,Dehradun,Uttarakhand,R1,Central
270,Toyota Innova Crysta 2.8 ZX AT BSIV,2016,1650000,127700,CT21,ST27,248001,Diesel,Dealer,Automatic,Second Owner,11,2755,171,7,Dehradun,Uttarakhand,R1,Central
271,Maruti Baleno Zeta 1.2,2018,610000,35000,CT21,ST27,248001,Petrol,Individual,Manual,First Owner,21,1197,83,5,Dehradun,Uttarakhand,R1,Central
272,Hyundai Xcent 1.2 Kappa S,2016,386000,44000,CT21,ST27,248001,Petrol,Individual,Manual,Second Owner,19,1197,82,5,Dehradun,Uttarakhand,R1,Central
273,Maruti Ignis 1.3 Alpha,2017,500000,75000,CT21,ST27,248001,Diesel,Individual,Manual,First Owner,26,1248,74,5,Dehradun,Uttarakhand,R1,Central
274,Ford Figo Diesel Titanium,2010,170000,90000,CT21,ST27,248001,Diesel,Individual,Manual,Second Owner,20,1399,68,5,Dehradun,Uttarakhand,R1,Central
275,Maruti Alto K10 VXI,2014,215000,80000,CT21,ST27,248001,Petrol,Individual,Manual,Second Owner,23,998,67,5,Dehradun,Uttarakhand,R1,Central
276,Chevrolet Captiva LT,2011,500000,99500,CT21,ST27,248001,Diesel,Individual,Manual,Third Owner,11,1991,147,7,Dehradun,Uttarakhand,R1,Central
277,Volkswagen Vento Diesel Trendline,2011,250000,70000,CT21,ST27,248001,Diesel,Individual,Manual,Second Owner,20,1598,103,5,Dehradun,Uttarakhand,R1,Central
278,Hyundai EON Magna Plus,2017,320000,15000,CT21,ST27,248001,Petrol,Individual,Manual,Second Owner,21,814,55,5,Dehradun,Uttarakhand,R1,Central
279,Maruti Swift Dzire VDi,2009,275000,90000,CT21,ST27,248001,Diesel,Individual,Manual,Second Owner,19,1248,73,5,Dehradun,Uttarakhand,R1,Central
280,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,500000,20000,CT21,ST27,248001,Petrol,Individual,Manual,Second Owner,18,1197,81,5,Dehradun,Uttarakhand,R1,Central
281,Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,2016,675000,52000,CT21,ST27,248001,Diesel,Individual,Manual,First Owner,23,1248,88,5,Dehradun,Uttarakhand,R1,Central
282,Maruti Wagon R LXI,2004,120000,120000,CT21,ST27,248001,Petrol,Individual,Manual,Third Owner,18,998,67,5,Dehradun,Uttarakhand,R1,Central
283,Chevrolet Beat Diesel LS,2016,375000,53319,CT21,ST27,248001,Diesel,Dealer,Manual,First Owner,25,936,56,5,Dehradun,Uttarakhand,R1,Central
284,Hyundai EON Era Plus,2012,270000,43755,CT21,ST27,248001,Petrol,Dealer,Manual,Second Owner,21,814,55,5,Dehradun,Uttarakhand,R1,Central
285,Maruti Zen Estilo VXI BSIV,2010,225000,59549,CT21,ST27,248001,Petrol,Dealer,Manual,First Owner,19,998,67,5,Dehradun,Uttarakhand,R1,Central
286,Maruti Baleno Alpha 1.3,2018,740000,38817,CT21,ST27,248001,Diesel,Dealer,Manual,First Owner,27,1248,74,5,Dehradun,Uttarakhand,R1,Central
287,Fiat Grande Punto Sport 90BHP,2013,400000,90000,CT21,ST27,248001,Diesel,Individual,Manual,First Owner,20,1248,92,5,Dehradun,Uttarakhand,R1,Central
288,Maruti Wagon R LXI BSIII,2012,225000,80000,CT21,ST27,248001,Petrol,Individual,Manual,Second Owner,18,998,67,5,Dehradun,Uttarakhand,R1,Central
289,Hyundai EON Era Plus,2015,290000,17000,CT21,ST27,248001,Petrol,Individual,Manual,First Owner,21,814,55,5,Dehradun,Uttarakhand,R1,Central
290,Maruti Celerio LXI,2014,300000,35000,CT21,ST27,248001,Petrol,Individual,Manual,First Owner,23,998,67,5,Dehradun,Uttarakhand,R1,Central
291,Mahindra XUV500 W10 2WD,2017,1625000,54000,CT21,ST27,248001,Diesel,Individual,Manual,First Owner,16,2179,140,7,Dehradun,Uttarakhand,R1,Central
292,Ford Freestyle Trend Petrol BSIV,2019,681000,10000,CT21,ST27,248001,Petrol,Individual,Manual,First Owner,19,1194,94,5,Dehradun,Uttarakhand,R1,Central
293,Maruti Baleno Alpha 1.2,2016,660000,60000,CT21,ST27,248001,Petrol,Individual,Manual,First Owner,21,1197,83,5,Dehradun,Uttarakhand,R1,Central
294,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,580000,32000,CT21,ST27,248001,Petrol,Individual,Manual,First Owner,18,1197,81,5,Dehradun,Uttarakhand,R1,Central
295,Tata Indica Vista Aura 1.3 Quadrajet (ABS) BS IV,2010,250000,37944,CT21,ST27,248001,Diesel,Individual,Manual,First Owner,18,1248,75,5,Dehradun,Uttarakhand,R1,Central
296,Renault KWID RXT,2016,330000,20000,CT21,ST27,248001,Petrol,Individual,Manual,First Owner,25,799,53,5,Dehradun,Uttarakhand,R1,Central
297,Ford Aspire Titanium Diesel BSIV,2016,600000,155201,CT21,ST27,248001,Diesel,Dealer,Manual,First Owner,26,1498,99,5,Dehradun,Uttarakhand,R1,Central
298,Maruti Alto LXi,2009,120000,90000,CT21,ST27,248001,Petrol,Individual,Manual,First Owner,19,796,46,5,Dehradun,Uttarakhand,R1,Central
299,Maruti Swift Dzire VDI,2019,757000,25000,CT21,ST27,248001,Diesel,Individual,Manual,First Owner,28,1248,74,5,Dehradun,Uttarakhand,R1,Central
300,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2625000,9000,CT21,ST27,248001,Diesel,Dealer,Automatic,First Owner,13,1999,177,5,Dehradun,Uttarakhand,R1,Central
301,Toyota Camry 2.5 Hybrid,2016,2000000,68089,CT21,ST27,248001,Petrol,Trustmark Dealer,Automatic,First Owner,19,2494,157,5,Dehradun,Uttarakhand,R1,Central
302,Toyota Etios VX,2017,625000,25538,CT21,ST27,248001,Petrol,Trustmark Dealer,Manual,First Owner,16,1496,88,5,Dehradun,Uttarakhand,R1,Central
303,Honda Amaze V CVT Petrol BSIV,2019,779000,7032,CT21,ST27,248001,Petrol,Trustmark Dealer,Automatic,First Owner,19,1199,88,5,Dehradun,Uttarakhand,R1,Central
304,Maruti Baleno Alpha 1.3,2018,740000,38817,CT21,ST27,248001,Diesel,Dealer,Manual,First Owner,27,1248,74,5,Dehradun,Uttarakhand,R1,Central
305,Maruti Swift AMT ZXI,2018,600000,69779,CT21,ST27,248001,Petrol,Dealer,Automatic,First Owner,22,1197,81,5,Dehradun,Uttarakhand,R1,Central
306,Maruti Baleno Alpha 1.3,2018,740000,38817,CT21,ST27,248001,Diesel,Dealer,Manual,First Owner,27,1248,74,5,Dehradun,Uttarakhand,R1,Central
308,Honda Amaze V CVT Petrol BSIV,2019,779000,7032,CT21,ST27,248001,Petrol,Trustmark Dealer,Automatic,First Owner,19,1199,88,5,Dehradun,Uttarakhand,R1,Central
309,Maruti Vitara Brezza VDi,2017,780000,40000,CT21,ST27,248001,Diesel,Individual,Manual,First Owner,24,1248,88,5,Dehradun,Uttarakhand,R1,Central
310,Tata Tiago 1.2 Revotron XZ WO Alloy,2018,560000,26300,CT21,ST27,248001,Petrol,Individual,Manual,First Owner,23,1199,84,5,Dehradun,Uttarakhand,R1,Central
311,Maruti Ritz VDi,2014,351000,89100,CT21,ST27,248001,Diesel,Individual,Manual,Second Owner,23,1248,73,5,Dehradun,Uttarakhand,R1,Central
